Wall time,Step,Value
1716332896.9367902,3305,5.661623001098633
1716332960.7485237,3480,6.17970085144043
1716333011.7690117,3618,5.488055229187012
1716333012.471747,3620,3.5532774925231934
1716333030.882867,3670,3.877338171005249
1716333056.3654947,3741,4.9086222648620605
1716333126.242802,3793,5.3862433433532715
1716333133.8420832,3814,4.396847724914551
1716333136.3859205,3821,4.611215591430664
1716333176.9982882,3928,4.434215068817139
1716333187.151227,3956,4.0907673835754395
1716333197.3084044,3984,4.847023010253906
1716333215.7836576,4036,6.7312517166137695
1716333239.5710888,4098,3.9948604106903076
1716333275.1220462,4196,3.558950662612915
1716333286.7182243,4227,3.4762275218963623
1716333288.396791,4232,3.90773606300354
1716333319.4887462,4317,6.061394691467285
1716333320.1251955,4319,5.4345703125
1716333349.4497397,4400,6.165500640869141
1716333383.2401812,4492,4.1436848640441895
1716333389.4039547,4509,4.585682392120361
1716333397.1434724,4530,3.9126381874084473
1716333453.4958994,4664,3.475419044494629
1716333456.0795228,4668,5.69897985458374
1716333461.5552878,4676,4.567104339599609
1716333564.7736526,4788,6.07377290725708
1716333570.0232065,4802,4.9311957359313965
1716333583.4222093,4840,5.148489475250244
1716333588.0449393,4852,3.404541254043579
1716333603.5553632,4894,4.572903633117676
1716333631.7795522,4971,5.811675548553467
1716333660.5524564,5050,3.878016471862793
1716333661.1892145,5052,4.521920680999756
1716333680.3683019,5106,3.710965871810913
1716333690.7224274,5134,3.170877695083618
1716333730.5603857,5239,3.8859658241271973
1716333762.863846,5329,4.952953338623047
1716333768.707127,5345,4.767072677612305
1716333773.5659587,5359,4.7265625
1716333795.6230292,5420,4.333591461181641
1716333843.4744368,5549,3.637377977371216
1716333891.764373,5679,4.679842948913574
1716333960.179761,5723,3.6278514862060547
1716333990.1257865,5808,5.897772789001465
1716333997.7304413,5828,4.75872802734375
1716334010.7375262,5864,4.1193132400512695
1716334013.3128114,5871,3.6141045093536377
1716334026.478778,5907,4.15434455871582
1716334034.4553938,5928,4.31322717666626
1716334057.6777966,5990,4.0458245277404785
1716334065.2498262,6010,6.656482696533203
1716334105.9281518,6121,4.777340412139893
1716334109.532284,6131,3.9258508682250977
1716334135.0760808,6200,5.1356096267700195
1716334139.9238143,6213,4.168959617614746
1716334141.981778,6219,4.730753421783447
1716334146.885231,6232,6.304238319396973
1716334167.3690634,6289,3.8840253353118896
1716334175.988861,6312,3.4200479984283447
1716334177.8502238,6317,3.810370922088623
1716334199.7816546,6376,3.306368827819824
1716334251.5125892,6520,3.651205062866211
1716334271.7267323,6574,3.1807334423065186
1716334282.246176,6603,4.852025032043457
1716334352.9394815,6657,4.595263481140137
1716334367.0479076,6696,5.094211578369141
1716334368.1902034,6699,6.073582649230957
1716334372.1534894,6711,3.256922960281372
1716334383.8559396,6742,4.262958526611328
1716334424.295176,6854,4.529247283935547
1716334465.3616576,6966,4.726194858551025
1716334475.1430738,6992,3.671149969100952
1716334483.4891608,7014,6.504642486572266
1716334518.8254914,7106,4.8644585609436035
1716334521.6882915,7114,6.416567802429199
1716334536.3376694,7155,5.1923956871032715
1716334569.7355347,7247,5.593339920043945
1716334593.4523942,7311,3.5218350887298584
1716334610.8886771,7359,7.703505039215088
1716334619.1071873,7382,5.427950859069824
1716334626.061869,7401,3.670548439025879
1716334643.8245516,7450,4.681194305419922
1716334647.4992647,7460,3.0160961151123047
1716334648.5718415,7463,3.797579526901245
1716334654.103191,7478,4.982089042663574
1716334665.7563932,7511,6.173426151275635
1716334780.4347887,7687,4.199519634246826
1716334782.5811343,7693,3.0824060440063477
1716334807.1478517,7760,4.692889213562012
1716334819.0408454,7788,2.892418384552002
1716334822.7823007,7798,4.456131935119629
1716334835.7299306,7833,5.596884250640869
1716334893.573937,7991,4.739180564880371
1716334906.3205554,8026,2.8744566440582275
1716334920.6932876,8066,3.1892666816711426
1716334963.0236464,8180,4.972429275512695
1716334977.7659514,8221,4.500239849090576
1716335019.429571,8334,4.353712558746338
1716335030.0097754,8363,4.991269588470459
1716335031.816293,8368,3.763026475906372
1716335035.11391,8377,2.53877329826355
1716335068.456976,8467,5.857011795043945
1716335069.5516977,8470,3.435166597366333
1716335079.9757924,8498,3.292569637298584
1716335083.90429,8508,7.210296630859375
1716335156.423861,8566,4.451601028442383
1716335169.4109836,8601,4.47979736328125
1716335181.9865053,8635,5.125037670135498
1716335203.4188259,8695,3.86860990524292
1716335248.8098817,8819,3.935396432876587
1716335270.0908456,8878,3.878467082977295
1716335279.5399392,8904,3.684389591217041
1716335280.6875806,8907,3.3968863487243652
1716335288.384899,8928,5.006455421447754
1716335290.8719916,8935,4.408603668212891
1716335312.2518063,8993,6.016407489776611
1716335314.2958012,8999,6.32393217086792
1716335334.487113,9055,4.261743068695068
1716335409.2856395,9260,4.100506782531738
1716335429.5235848,9316,3.233647108078003
1716335441.0736525,9348,4.8373942375183105
1716335464.7012856,9412,2.9419734477996826
1716335473.2162375,9435,5.796115875244141
1716335485.1788113,9468,3.781892776489258
1716335565.5106382,9547,4.673033714294434
1716335568.1400883,9554,4.6374101638793945
1716335573.0003293,9567,4.896535873413086
1716335594.926098,9627,4.7248311042785645
1716335606.0016272,9657,4.276079177856445
1716335614.2328396,9680,3.123286724090576
1716335620.7702742,9698,6.0630574226379395
1716335673.039129,9843,4.832550048828125
1716335696.5401561,9907,4.0335164070129395
1716335751.5168686,10058,4.904632568359375
1716335761.1127586,10084,4.332698345184326
1716335792.0413597,10168,3.4543697834014893
1716335831.050016,10276,3.8472659587860107
1716335833.6621687,10283,4.95687198638916
1716335874.98156,10396,4.975398063659668
1716335876.093663,10399,5.289331436157227
1716335935.0832849,10420,3.692538261413574
1716335956.9292955,10479,6.3745293617248535
1716335960.700202,10489,4.875706672668457
1716335973.5424006,10522,3.296168565750122
1716336004.8220515,10607,4.051767826080322
1716336015.8584483,10638,4.926973342895508
1716336021.63174,10654,4.16355562210083
1716336027.6687112,10671,3.413506507873535
1716336041.9125648,10711,3.3441309928894043
1716336058.7368407,10757,4.52864408493042
1716336059.0751808,10758,4.450310230255127
1716336067.0679843,10780,5.4146037101745605
1716336080.062141,10815,5.3060407638549805
1716336089.325064,10841,4.322983264923096
1716336092.644413,10850,6.304193496704102
1716336111.8310645,10902,4.831140995025635
1716336112.8321664,10905,2.241759777069092
1716336125.3413947,10939,3.738307476043701
1716336126.8501015,10943,3.934641122817993
1716336135.1694832,10966,5.939564228057861
1716336137.5200276,10972,4.962780475616455
1716336138.1863742,10974,4.2892842292785645
1716336155.1425257,11020,4.090697765350342
1716336161.8850734,11038,4.146281719207764
1716336184.8053565,11102,4.263483047485352
1716336191.8962638,11121,4.816402435302734
1716336195.2881122,11130,5.062566757202148
1716336219.8157773,11198,4.533947944641113
1716336220.5723867,11200,4.158601760864258
1716336241.9567,11260,5.904421806335449
1716336351.812197,11419,4.528807163238525
1716336371.0462592,11472,3.7675678730010986
1716336378.6333606,11492,3.993701696395874
1716336390.0030959,11523,4.8184027671813965
1716336393.2767057,11532,4.3264641761779785
1716336399.3947363,11549,4.1303019523620605
1716336405.597074,11566,5.098278999328613
1716336435.9966025,11648,5.2235941886901855
1716336444.9841633,11671,6.326438903808594
1716336450.5011427,11685,6.610005855560303
1716336477.6518824,11759,5.515846252441406
1716336518.710739,11873,4.065844535827637
1716336553.0836523,11969,4.846630573272705
1716336555.0435011,11974,4.432687282562256
1716336568.0371492,12010,5.662034034729004
1716336579.2216551,12041,3.269047498703003
1716336614.6218321,12138,4.804069519042969
1716336623.9320965,12164,5.3755621910095215
1716336625.3522012,12168,4.017216682434082
1716336631.1924572,12184,3.6280295848846436
1716336646.43294,12226,3.9550511837005615
1716336669.764445,12290,3.730950117111206
1716336670.917184,12293,4.071578025817871
1716336676.8800313,12309,4.5504984855651855
1716336763.4696693,12405,4.290900707244873
1716336782.8536797,12458,5.177116394042969
1716336816.7821958,12553,3.193455696105957
1716336859.2168622,12671,7.627003192901611
1716336869.1451106,12699,4.332996368408203
1716336890.9060116,12758,5.244482040405273
1716336908.6462042,12805,3.0596866607666016
1716336934.6396542,12877,3.2459218502044678
1716336941.7949786,12896,6.283080577850342
1716336957.7350411,12939,5.7194366455078125
1716336985.9397156,13017,4.567226409912109
1716336992.246601,13034,5.325319766998291
1716337002.0843775,13061,5.874262809753418
1716337009.711954,13082,4.108288764953613
1716337014.2689316,13094,4.463663578033447
1716337019.7429054,13109,5.360496997833252
1716337021.2735815,13113,8.057273864746094
1716337027.328739,13130,3.8992509841918945
1716337040.1902587,13166,4.482134819030762
1716337054.890448,13206,5.2907633781433105
1716337066.9056466,13239,5.198238849639893
1716337158.770325,13349,3.603635787963867
1716337177.7751648,13402,5.747905254364014
1716337179.2682204,13406,4.141163349151611
1716337186.4240575,13426,3.7774713039398193
1716337214.333563,13504,3.2994983196258545
1716337230.9572933,13546,3.9321184158325195
1716337249.9063215,13597,4.121061325073242
1716337257.9478996,13620,6.170125484466553
1716337279.5768282,13679,5.033028602600098
1716337280.7653983,13682,4.1855387687683105
1716337315.4301348,13776,6.2343597412109375
1716337328.1517732,13810,5.088965892791748
1716337340.7675538,13845,5.096762657165527
1716337355.40832,13884,4.218912601470947
1716337389.0856612,13976,5.16654634475708
1716337396.9620864,13998,4.3220014572143555
1716337427.128183,14080,3.6633965969085693
1716337529.902539,14221,4.01517391204834
1716337554.395378,14287,4.216695308685303
1716337556.885347,14294,4.475165367126465
1716337559.9409673,14303,5.540863513946533
1716337566.1589458,14320,5.215939044952393
1716337571.4355075,14332,5.109334945678711
1716337573.6301148,14338,5.377420902252197
1716337595.3210523,14397,3.1682419776916504
1716337613.347555,14447,4.507904052734375
1716337630.6138086,14494,4.3026556968688965
1716337644.1479053,14530,4.306278228759766
1716337654.13119,14557,4.56048583984375
1716337681.045991,14632,3.7652735710144043
1716337683.1285534,14638,4.036954879760742
1716337694.2281005,14668,6.897977352142334
1716337697.440999,14677,4.208563327789307
1716337701.1076715,14687,4.071967601776123
1716337734.829783,14779,3.9749364852905273
1716337735.2392411,14780,3.993760824203491
1716337738.1814604,14788,4.429708957672119
1716337739.652588,14792,5.806097507476807
1716337745.6767452,14809,4.602841854095459
1716337768.5599737,14873,2.857428789138794
1716337775.6284137,14892,3.228282928466797
1716337825.3268719,15027,4.249879837036133
1716337848.5222745,15090,3.5539944171905518
1716337865.128798,15136,4.314380168914795
1716337932.5290635,15180,4.491757392883301
1716337939.2966151,15199,3.5306034088134766
1716337963.6515846,15266,4.080194473266602
1716337984.844805,15324,4.432668685913086
1716337992.8585107,15347,2.9838039875030518
1716338039.6506517,15473,3.3914122581481934
1716338040.2909024,15475,3.2933788299560547
1716338051.876434,15507,4.76767635345459
1716338063.4464455,15538,5.263999938964844
1716338084.8419616,15597,3.9181222915649414
1716338137.0705497,15740,3.4272444248199463
1716338145.7701201,15764,4.601889610290527
1716338149.3075523,15773,4.948485851287842
1716338167.8363743,15825,3.6692419052124023
1716338168.8253007,15828,4.259695529937744
1716338224.2641697,15979,5.552402973175049
1716338229.2428253,15993,5.629485130310059
1716338266.8544126,16095,5.446057319641113
1716338325.862384,16116,5.1326117515563965
1716338374.6626208,16249,5.382086753845215
1716338401.0966344,16321,5.402577877044678
1716338409.3491437,16343,5.097463607788086
1716338415.694084,16360,5.898641586303711
1716338432.177857,16406,4.971367835998535
1716338444.3727858,16440,4.280019760131836
1716338467.8614461,16505,3.2598278522491455
1716338496.8640907,16585,5.128721714019775
1716338498.7306654,16590,3.758460283279419
1716338524.2668772,16661,5.041451454162598
1716338537.301714,16697,4.4537224769592285
1716338578.60172,16808,4.56563663482666
1716338578.9746518,16809,5.045068264007568
1716338591.3695917,16843,2.9649927616119385
1716338596.3486774,16857,4.944881916046143
1716338611.5634255,16899,5.141180992126465
1716338723.6522152,17066,5.330898284912109
1716338735.0017889,17097,4.460121154785156
1716338747.2294822,17131,5.251317024230957
1716338772.6961403,17202,4.913064479827881
1716338786.0567353,17239,5.979671001434326
1716338797.9640195,17272,5.638758659362793
1716338804.7264388,17290,5.218850612640381
1716338805.4862678,17292,4.007388591766357
1716338814.2393634,17316,5.102144718170166
1716338814.610225,17317,3.1779561042785645
1716338815.6436632,17320,4.827116966247559
1716338822.804782,17339,4.721705436706543
1716338835.9048636,17374,4.866394519805908
1716338847.1230183,17405,5.512446403503418
1716338861.3112907,17444,4.36461877822876
1716338865.0426583,17454,4.897547721862793
1716338897.3742726,17543,4.926534175872803
1716338902.5056226,17557,4.373284339904785
1716338912.8008075,17586,3.634995460510254
1716338915.7372828,17594,3.7200264930725098
1716338926.2358882,17623,7.123779773712158
1716338962.5744681,17722,2.9681801795959473
1716339046.9539773,17953,5.330009460449219
1716339056.5685773,17978,3.732879638671875
1716339057.6559527,17981,6.343087673187256
1716339061.0025797,17990,6.132899761199951
1716339122.616281,18018,5.543455600738525
1716339135.5839071,18053,3.01406192779541
1716339139.7956896,18065,4.381957530975342
1716339163.1366916,18129,3.7374351024627686
1716339211.9522285,18264,3.864548921585083
1716339231.2814322,18318,4.952126502990723
1716339280.198939,18451,4.527754306793213
1716339280.5348969,18452,4.549281120300293
1716339331.5349853,18592,4.496575355529785
1716339375.406412,18713,4.947991847991943
1716339377.9273198,18720,3.8491885662078857
1716339423.1998944,18845,5.44033145904541
1716339516.7264721,18958,4.850104331970215
1716339523.32899,18977,3.4669063091278076
1716339533.218893,19005,4.935446739196777
1716339541.5905912,19027,4.189988136291504
1716339549.203225,19048,5.136694431304932
1716339574.1662998,19116,4.025619983673096
1716339592.884008,19169,3.8721213340759277
1716339613.8591082,19227,5.012320518493652
1716339629.5679526,19271,4.443500518798828
1716339639.9784472,19300,5.008797645568848
1716339707.2587438,19485,5.442568778991699
1716339712.81472,19500,3.602980852127075
1716339713.8713582,19503,4.166487216949463
1716339721.9213505,19525,6.817603588104248
1716339724.1735158,19531,3.5104753971099854
1716339741.7108948,19579,4.8920135498046875
1716339764.062387,19640,4.0383620262146
1716339769.5454075,19654,4.679738998413086
1716339773.3971498,19665,3.719911575317383
1716339793.1350505,19720,5.101766586303711
1716339797.1747718,19731,4.6701436042785645
1716339799.4850333,19737,4.430877685546875
1716339821.2631965,19796,3.697577714920044
1716339831.2321303,19823,5.652887344360352
1716339839.690358,19846,4.209929943084717
1716339917.0168154,19916,4.193983554840088
1716339925.1056128,19938,5.488321781158447
1716339937.2898629,19971,3.6367223262786865
1716339943.2513769,19988,5.89139461517334
1716339945.840809,19995,4.534226417541504
1716339960.6394262,20035,4.028824329376221
1716339967.2334833,20053,4.698427200317383
1716339969.429929,20059,3.5308046340942383
1716339970.5124032,20062,4.957698345184326
1716339997.8569732,20138,7.166224002838135
1716339998.1814163,20139,5.447616100311279
1716340014.7959976,20186,4.727789878845215
1716340026.3436713,20217,2.793213129043579
1716340036.0197258,20244,3.09580135345459
1716340037.2005916,20247,5.389662265777588
1716340039.0892134,20252,5.549476623535156
1716340059.2749157,20308,4.454036235809326
1716340064.897293,20323,4.087466239929199
1716340068.701676,20334,3.115506172180176
1716340086.703466,20383,6.1732707023620605
1716340107.6495562,20440,5.307803630828857
1716340123.907588,20485,6.243318557739258
1716340138.7381787,20526,4.738152980804443
1716340143.5370233,20539,4.010990142822266
1716340143.879734,20540,6.135050296783447
1716340152.028346,20562,3.9575891494750977
1716340157.9667113,20578,2.7895822525024414
1716340198.1109028,20689,4.089729309082031
1716340205.6118345,20710,4.704054355621338
1716340230.5965378,20779,4.535504341125488
1716340231.615171,20782,4.995642185211182
1716340232.0124588,20783,4.378432273864746
1716340249.898239,20831,6.465030670166016
1716340310.1632218,20855,6.921521186828613
1716340357.7983475,20987,5.887257099151611
1716340387.215211,21067,4.310052394866943
1716340391.7562087,21080,4.987068176269531
1716340415.012549,21144,5.373061656951904
1716340438.3986928,21209,3.046677827835083
1716340446.872449,21232,4.770355701446533
1716340477.6611862,21316,5.434037208557129
1716340478.7362947,21319,5.311164855957031
1716340480.4639485,21324,3.9574503898620605
1716340504.5926943,21391,3.1850802898406982
1716340511.0182664,21409,4.088069438934326
1716340538.5320983,21484,3.5891807079315186
1716340552.61178,21523,4.586869716644287
1716340610.5911343,21681,5.090285778045654
1716340625.8871324,21723,5.071089744567871
1716340626.18255,21724,4.41166353225708
1716340711.9736938,21789,3.226646900177002
1716340715.8752103,21795,3.2266740798950195
1716340735.2535925,21821,2.260472536087036
1716340750.1626182,21842,3.648616313934326
1716340754.5789802,21848,4.379626274108887
1716340798.802664,21967,5.686367511749268
1716340812.699083,22006,2.8871500492095947
1716340890.983269,22220,4.203490257263184
1716340900.2176106,22245,4.598372459411621
1716340904.8076878,22258,3.7408976554870605
1716340917.2284572,22292,5.063342571258545
1716340926.3133426,22316,2.732238292694092
1716340931.5585468,22330,4.985993385314941
1716340942.2355185,22358,4.793783187866211
1716340984.3250735,22472,4.384149074554443
1716340996.8229697,22507,3.860887289047241
1716341011.8623972,22544,4.107148170471191
1716341044.5237732,22635,7.33713436126709
1716341139.979284,22758,3.731309652328491
1716341142.593337,22765,2.9889144897460938
1716341169.6770873,22840,4.05338716506958
1716341202.6569753,22930,3.03582763671875
1716341203.8434458,22933,3.5988986492156982
1716341258.1603196,23080,5.193077087402344
1716341259.585775,23084,5.603679656982422
1716341275.0492623,23127,5.180776119232178
1716341279.0267115,23138,3.581446409225464
1716341280.8965673,23143,5.46600866317749
1716341282.8027177,23148,3.6656534671783447
1716341295.55677,23182,4.654775619506836
1716341299.104657,23192,5.2775559425354
1716341308.222261,23218,3.7085719108581543
1716341325.719937,23263,3.731447696685791
1716341333.9492114,23286,6.03687047958374
1716341352.262679,23337,4.567020893096924
1716341360.8622632,23361,4.490960597991943
1716341367.708506,23380,3.8113794326782227
1716341385.214592,23427,3.74167537689209
1716341426.8577304,23540,5.238961219787598
1716341444.761174,23589,6.172712326049805
1716341474.7211318,23670,4.171735763549805
1716341529.640139,23681,3.6686198711395264
1716341536.6213932,23701,4.511404514312744
1716341563.0582187,23774,3.957453489303589
1716341583.9077234,23831,6.903698921203613
1716341623.3471098,23938,4.502277851104736
1716341674.515695,24079,4.4715046882629395
1716341688.2149286,24118,3.105588436126709
1716341698.68843,24147,6.267122268676758
1716341712.5200622,24186,2.994016170501709
1716341730.5689669,24234,4.314582824707031
1716341748.1749544,24282,4.341742515563965
1716341748.989912,24284,5.8843488693237305
1716341762.9721348,24322,3.867216110229492
1716341771.4139369,24345,4.343909740447998
1716341799.2228312,24416,4.933304309844971
1716341851.9499767,24557,4.267991065979004
1716341874.9985557,24621,4.946872234344482
1716341942.6518943,24667,4.4591779708862305
1716341953.288388,24697,3.3599445819854736
1716341961.3649762,24719,6.155151844024658
1716341964.3757255,24727,3.6148178577423096
1716342008.9015644,24849,5.240632057189941
1716342019.942341,24879,4.019688129425049
1716342028.237093,24901,3.8092780113220215
1716342040.0385861,24934,5.509135723114014
1716342069.3510528,25008,3.5131449699401855
1716342083.7703254,25047,4.25531530380249
1716342116.0324032,25133,5.182323455810547
1716342142.347508,25206,4.368171691894531
1716342151.522834,25231,3.6345579624176025
1716342156.37885,25244,4.675559997558594
1716342159.8055077,25253,4.779612064361572
1716342188.6806123,25332,4.341862678527832
1716342210.1643326,25391,4.240607738494873
1716342251.400972,25505,4.795444965362549
1716342256.6715264,25520,4.2925214767456055
1716342336.029791,25599,4.924592971801758
1716342367.8837528,25686,5.029501914978027
1716342400.2341406,25775,4.271615028381348
1716342413.8613105,25812,4.975640773773193
1716342426.6679652,25847,3.8651514053344727
1716342454.0344117,25921,5.550954341888428
1716342493.936368,26029,3.066479444503784
1716342499.8207135,26045,4.721989631652832
1716342507.431007,26066,4.866612434387207
1716342510.4126656,26075,6.721805095672607
1716342516.2091122,26091,4.975346088409424
1716342538.8715112,26154,7.1588897705078125
1716342539.2176669,26155,3.399059295654297
1716342544.571412,26169,6.208629608154297
1716342588.9641354,26292,5.818538665771484
1716342593.082701,26303,3.0154855251312256
1716342629.7261136,26403,4.104834079742432
1716342654.148128,26470,3.6563057899475098
1716342778.1982336,26670,2.4475910663604736
1716342809.5936441,26756,3.895413398742676
1716342824.4854417,26797,4.886760711669922
1716342824.8966815,26798,4.082469463348389
1716342835.477947,26827,4.958348274230957
1716342836.3048878,26829,8.054055213928223
1716342872.087839,26928,4.198580265045166
1716342927.7443142,27078,4.804350852966309
1716342951.0176108,27142,4.6948699951171875
1716342953.1158211,27148,4.342913627624512
1716342955.2975585,27154,4.596453666687012
1716342956.736672,27158,5.260839462280273
1716342957.0480187,27159,3.0176749229431152
1716342984.2826793,27234,4.1209564208984375
1716342998.2565844,27274,3.463505744934082
1716343018.5578566,27329,3.739950656890869
1716343062.2924197,27449,3.239269256591797
1716343065.1066332,27457,5.563065528869629
1716343133.2311733,27505,5.020917892456055
1716343157.3066578,27572,3.416827440261841
1716343168.5292282,27603,4.63215970993042
1716343172.305936,27613,3.5507583618164062
1716343174.828922,27620,4.817877292633057
1716343181.2557068,27638,3.5333898067474365
1716343201.5083892,27695,3.1272621154785156
1716343217.2355914,27739,5.930856227874756
1716343248.7004547,27825,3.2375376224517822
1716343282.1661432,27916,4.769850254058838
1716343282.839438,27918,3.830899238586426
1716343294.4321122,27950,4.431743144989014
1716343301.142703,27968,5.911490440368652
1716343404.0597458,28251,3.7883338928222656
1716343413.8402007,28277,2.9349470138549805
1716343429.9625757,28321,4.458766937255859
1716343450.42571,28376,3.96821928024292
1716343524.0427432,28438,3.1140987873077393
1716343528.908408,28451,4.791454315185547
1716343562.6940045,28543,5.0824785232543945
1716343573.1206608,28572,4.496546268463135
1716343587.3723578,28611,5.722716808319092
1716343688.5625365,28891,4.440833568572998
1716343717.2011669,28970,5.891732215881348
1716343726.7066665,28996,5.442117214202881
1716343735.0663755,29018,4.655222415924072
1716343742.4265578,29037,5.511281967163086
1716343749.8008623,29057,3.9389467239379883
1716343751.5034945,29062,4.746745586395264
1716343757.334271,29078,4.422786712646484
1716343761.517081,29090,4.12661600112915
1716343767.350852,29106,5.227809429168701
1716343777.33157,29133,5.237637996673584
1716343801.8784766,29201,4.317702770233154
1716343824.7027383,29263,3.314009428024292
1716343827.5764983,29271,2.386934757232666
1716343951.232533,29471,3.3742454051971436
1716343954.046687,29478,5.448059558868408
1716343957.5373585,29487,3.6313045024871826
1716343976.4666061,29537,3.7272090911865234
1716343977.4515705,29540,4.02593469619751
1716343984.9410613,29561,3.319979190826416
1716343989.215103,29573,6.532817840576172
1716343995.8870049,29592,3.6122076511383057
1716344002.7987344,29611,4.089877128601074
1716344051.9711382,29747,4.437498569488525
1716344081.594601,29828,5.721053600311279
1716344082.0009303,29829,3.407428503036499
1716344094.4697165,29863,3.9433059692382812
1716344101.4279554,29882,3.688912868499756
1716344118.4915743,29928,4.455928325653076
1716344144.4029062,30000,3.633945941925049
1716344146.2767918,30005,2.7678394317626953
1716344155.5136287,30031,3.2217326164245605
1716344172.3910637,30077,4.094637870788574
1716344178.1035862,30092,5.521495342254639
1716344208.436312,30174,4.060171127319336
1716344224.2236102,30217,3.9690723419189453
1716344233.6565857,30243,5.631717205047607
1716344248.461359,30284,4.651393413543701
1716344315.0454545,30327,4.790106296539307
1716344363.13966,30459,6.431606769561768
1716344365.677832,30466,4.475875377655029
1716344367.0936162,30470,2.999922513961792
1716344405.1419365,30572,4.3139262199401855
1716344419.4469368,30612,4.3341474533081055
1716344453.1276016,30706,3.031956672668457
1716344458.206296,30720,4.240175724029541
1716344465.02709,30738,6.131699085235596
1716344480.3718555,30780,4.886984825134277
1716344579.8660781,31052,7.215105056762695
1716344599.4376223,31105,3.8738014698028564
1716344642.5623915,31224,4.560463905334473
1716344759.7363923,31406,4.85252046585083
1716344773.5198846,31443,4.185276508331299
1716344781.3946111,31464,3.2915453910827637
1716344808.3231983,31537,4.939931392669678
1716344865.9717453,31696,4.960690498352051
1716344875.1113327,31722,5.414511203765869
1716344889.7514484,31762,4.011576175689697
1716344906.4161503,31808,4.9027814865112305
1716344929.8184705,31873,5.576424598693848
1716344932.419358,31880,3.9263014793395996
1716344935.2184253,31888,4.7834391593933105
1716344952.9677656,31936,3.7180066108703613
1716344956.1540937,31945,5.6643524169921875
1716344977.0300226,32004,4.864749431610107
1716344981.7173052,32017,4.424493789672852
1716345034.8603375,32162,4.443138122558594
1716345039.2921638,32174,4.848300457000732
1716345103.6037517,32207,3.89190673828125
1716345118.4549015,32249,4.756217002868652
1716345141.7467802,32314,5.7373247146606445
1716345168.9495363,32388,6.3273515701293945
